115			1			14			2680680
116			1			15			2680681
117			1			16			2680682
118			1			17			2680683
119			1			18			2680684
120			1			19			2680685
121			1			20			2680686
122			1			21			2680687
123			1			22			2680688
124			1			23			2680689
125			1			24			2680690
126			1			25			2680691
127			1			26			2680692
128			1			27			2680693
129			1			28			2680694
130			1			29			2680695
131			1			30			2680696
132			1			31			2680697
133			1			32			2680698
134			1			33			2680699
135			1			34			2680700
136			1			35			2680701
137			1			36			2680702
138			1			37			2680703
139			1			38			2680704
140			1			39			2680705
141			1			40			2680706
142			1			41			2680707
143			1			42			2680708
144			1			43			2680709
145			1			44			2680710
146			1			45			2680711
147			1			46			2680712
148			1			47			2680713
149			1			48			2680714
150			1			49			2680715
151			1			50			2680716
152			1			51			2680717
153			1			52			2680718
154			1			53			2680719
155			1			54			2680720
156			1			55			2680721
157			1			56			2680722
158			1			57			2680723
159			1			58			2680724
160			1			59			2680725
161			1			60			2680726
162			1			61			2680727
163			1			62			2680728
164			1			63			2680729
165			1			64			2680730
166			1			65			2680731
167			1			66			2680732
168			1			67			2680733
169			1			68			2680734
170			1			69			2680735
171			1			70			2680736
172			1			71			2680737
173			1			72			2680738
174			1			73			2680739
175			1			74			2680740
176			1			75			2680741
177			1			76			2680742
178			1			77			2680743
179			1			78			2680744
180			1			79			2680745
181			1			80			2680746
182			1			81			2680747
183			1			82			2680748
184			1			83			2680749
185			1			84			2680750
186			1			85			2680751
187			1			86			2680752
188			1			87			2680753
189			1			88			2680754
190			1			89			2680755
191			1			90			2680756
192			1			91			2680757
193			1			92			2680758
194			1			93			2680759
195			1			94			2680760
196			1			95			2680761
197			1			96			2680762
198			1			97			2680763
199			1			98			2680764
200			1			99			2680765
201			2			0			3490666
202			2			1			3490667
203			2			2			3490668
204			2			3			3490669
205			2			4			3490670
206			2			5			3490671
207			2			6			3490672
208			2			7			3490673
209			2			8			3490674
210			2			9			3490675
211			2			10			3490676
212			2			11			3490677
213			2			12			3490678
214			2			13			3490679
215			2			14			3490680
216			2			15			3490681
217			2			16			3490682
218			2			17			3490683
219			2			18			3490684
220			2			19			3490685
221			2			20			3490686
222			2			21			3490687
223			2			22			3490688
224			2			23			3490689
225			2			24			3490690
226			2			25			3490691
227			2			26			3490692
228			2			27			3490693
229			2			28			3490694
230			2			29			3490695
231			2			30			3490696
232			2			31			3490697
233			2			32			3490698
234			2			33			3490699
235			2			34			3490700
236			2			35			3490701
237			2			36			3490702
238			2			37			3490703
239			2			38			3490704
240			2			39			3490705
241			2			40			3490706
242			2			41			3490707
243			2			42			3490708
244			2			43			3490709
245			2			44			3490710
246			2			45			3490711
247			2			46			3490712
248			2			47			3490713
249			2			48			3490714
250			2			49			3490715
251			2			50			3490716
252			2			51			3490717
253			2			52			3490718
254			2			53			3490719
255			2			54			3490720
256			2			55			3490721
257			2			56			3490722
258			2			57			3490723
259			2			58			3490724
260			2			59			3490725
261			2			60			3490726
262			2			61			3490727
263			2			62			3490728
264			2			63			3490729
265			2			64			3490730
266			2			65			3490731
267			2			66			3490732
268			2			67			3490733
269			2			68			3490734
270			2			69			3490735
271			2			70			3490736
272			2			71			3490737
273			2			72			3490738
274			2			73			3490739
275			2			74			3490740
276			2			75			3490741
277			2			76			3490742
278			2			77			3490743
279			2			78			3490744
280			2			79			3490745
281			2			80			3490746
282			2			81			3490747
283			2			82			3490748
284			2			83			3490749
285			2			84			3490750
286			2			85			3490751
287			2			86			3490752
288			2			87			3490753
289			2			88			3490754
290			2			89			3490755
291			2			90			3490756
292			2			91			3490757
293			2			92			3490758
294			2			93			3490759
295			2			94			3490760
296			2			95			3490761
297			2			96			3490762
298			2			97			3490763
299			2			98			3490764
300			2			99			3490765
301			3			0			4300666
302			3			1			4300667
303			3			2			4300668
304			3			3			4300669
305			3			4			4300670
306			3			5			4300671
307			3			6			4300672
308			3			7			4300673
309			3			8			4300674
310			3			9			4300675
311			3			10			4300676
312			3			11			4300677
313			3			12			4300678
314			3			13			4300679
315			3			14			4300680
316			3			15			4300681
317			3			16			4300682
318			3			17			4300683
319			3			18			4300684
320			3			19			4300685
321			3			20			4300686
322			3			21			4300687
323			3			22			4300688
324			3			23			4300689
325			3			24			4300690
326			3			25			4300691
327			3			26			4300692
328			3			27			4300693
329			3			28			4300694
330			3			29			4300695
331			3			30			4300696
332			3			31			4300697
333			3			32			4300698
334			3			33			4300699
335			3			34			4300700
336			3			35			4300701
337			3			36			4300702
338			3			37			4300703
339			3			38			4300704
340			3			39			4300705
341			3			40			4300706
342			3			41			4300707
343			3			42			4300708
344			3			43			4300709
345			3			44			4300710
346			3			45			4300711
347			3			46			4300712
348			3			47			4300713
349			3			48			4300714
350			3			49			4300715
351			3			50			4300716
352			3			51			4300717
353			3			52			4300718
354			3			53			4300719
355			3			54			4300720
356			3			55			4300721
357			3			56			4300722
358			3			57			4300723
359			3			58			4300724
360			3			59			4300725
361			3			60			4300726
362			3			61			4300727
363			3			62			4300728
364			3			63			4300729
365			3			64			4300730
366			3			65			4300731
367			3			66			4300732
368			3			67			4300733
369			3			68			4300734
370			3			69			4300735
371			3			70			4300736
372			3			71			4300737
373			3			72			4300738
374			3			73			4300739
375			3			74			4300740
376			3			75			4300741
377			3			76			4300742
378			3			77			4300743
379			3			78			4300744
380			3			79			4300745
381			3			80			4300746
382			3			81			4300747
383			3			82			4300748
384			3			83			4300749
385			3			84			4300750
386			3			85			4300751
387			3			86			4300752
388			3			87			4300753
389			3			88			4300754
390			3			89			4300755
391			3			90			4300756
392			3			91			4300757
393			3			92			4300758
394			3			93			4300759
395			3			94			4300760
396			3			95			4300761
397			3			96			4300762
398			3			97			4300763
399			3			98			4300764
400			3			99			4300765
401			4			0			5110666
402			4			1			5110667
403			4			2			5110668
404			4			3			5110669
405			4			4			5110670
406			4			5			5110671
407			4			6			5110672
408			4			7			5110673
409			4			8			5110674
410			4			9			5110675
411			4			10			5110676
412			4			11			5110677
413			4			12			5110678
414			4			13			5110679
415			4			14			5110680
416			4			15			5110681
417			4			16			5110682
418			4			17			5110683
419			4			18			5110684
420			4			19			5110685
421			4			20			5110686
422			4			21			5110687
423			4			22			5110688
424			4			23			5110689
425			4			24			5110690
426			4			25			5110691
427			4			26			5110692
428			4			27			5110693
429			4			28			5110694
430			4			29			5110695
431			4			30			5110696
432			4			31			5110697
433			4			32			5110698
434			4			33			5110699
435			4			34			5110700
436			4			35			5110701
437			4			36			5110702
438			4			37			5110703
439			4			38			5110704
440			4			39			5110705
441			4			40			5110706
442			4			41			5110707
443			4			42			5110708
444			4			43			5110709
445			4			44			5110710
446			4			45			5110711
447			4			46			5110712
448			4			47			5110713
449			4			48			5110714
450			4			49			5110715
451			4			50			5110716
452			4			51			5110717
453			4			52			5110718
454			4			53			5110719
455			4			54			5110720
456			4			55			5110721
457			4			56			5110722
458			4			57			5110723
459			4			58			5110724
460			4			59			5110725
461			4			60			5110726
462			4			61			5110727
463			4			62			5110728
464			4			63			5110729
465			4			64			5110730
466			4			65			5110731
467			4			66			5110732
468			4			67			5110733
469			4			68			5110734
470			4			69			5110735
471			4			70			5110736
472			4			71			5110737
473			4			72			5110738
474			4			73			5110739
475			4			74			5110740
476			4			75			5110741
477			4			76			5110742
478			4			77			5110743
479			4			78			5110744
480			4			79			5110745
481			4			80			5110746
482			4			81			5110747
483			4			82			5110748
484			4			83			5110749
485			4			84			5110750
486			4			85			5110751
487			4			86			5110752
488			4			87			5110753
489			4			88			5110754
490			4			89			5110755
491			4			90			5110756
492			4			91			5110757
493			4			92			5110758
494			4			93			5110759
495			4			94			5110760
496			4			95			5110761
497			4			96			5110762
498			4			97			5110763
499			4			98			5110764
500			4			99			5110765
501			5			0			5920666
502			5			1			5920667
503			5			2			5920668
504			5			3			5920669
505			5			4			5920670
506			5			5			5920671
507			5			6			5920672
508			5			7			5920673
509			5			8			5920674
510			5			9			5920675
511			5			10			5920676
512			5			11			5920677
513			5			12			5920678
514			5			13			5920679
515			5			14			5920680
516			5			15			5920681
517			5			16			5920682
518			5			17			5920683
519			5			18			5920684
520			5			19			5920685
521			5			20			5920686
522			5			21			5920687
523			5			22			5920688
524			5			23			5920689
525			5			24			5920690
526			5			25			5920691
527			5			26			5920692
528			5			27			5920693
529			5			28			5920694
530			5			29			5920695
531			5			30			5920696
532			5			31			5920697
533			5			32			5920698
534			5			33			5920699
535			5			34			5920700
536			5			35			5920701
537			5			36			5920702
538			5			37			5920703
539			5			38			5920704
540			5			39			5920705
541			5			40			5920706
542			5			41			5920707
543			5			42			5920708
544			5			43			5920709
545			5			44			5920710
546			5			45			5920711
547			5			46			5920712
548			5			47			5920713
549			5			48			5920714
550			5			49			5920715
551			5			50			5920716
552			5			51			5920717
553			5			52			5920718
554			5			53			5920719
555			5			54			5920720
556			5			55			5920721
557			5			56			5920722
558			5			57			5920723
559			5			58			5920724
560			5			59			5920725
561			5			60			5920726
562			5			61			5920727
563			5			62			5920728
564			5			63			5920729
565			5			64			5920730
566			5			65			5920731
567			5			66			5920732
568			5			67			5920733
569			5			68			5920734
570			5			69			5920735
571			5			70			5920736
572			5			71			5920737
573			5			72			5920738
574			5			73			5920739
575			5			74			5920740
576			5			75			5920741
577			5			76			5920742
578			5			77			5920743
579			5			78			5920744
580			5			79			5920745
581			5			80			5920746
582			5			81			5920747
583			5			82			5920748
584			5			83			5920749
585			5			84			5920750
586			5			85			5920751
587			5			86			5920752
588			5			87			5920753
589			5			88			5920754
590			5			89			5920755
591			5			90			5920756
592			5			91			5920757
593			5			92			5920758
594			5			93			5920759
595			5			94			5920760
596			5			95			5920761
597			5			96			5920762
598			5			97			5920763
599			5			98			5920764
600			5			99			5920765
601			6			0			6730666
602			6			1			6730667
603			6			2			6730668
604			6			3			6730669
605			6			4			6730670
606			6			5			6730671
607			6			6			6730672
608			6			7			6730673
609			6			8			6730674
610			6			9			6730675
611			6			10			6730676
612			6			11			6730677
613			6			12			6730678
614			6			13			6730679
615			6			14			6730680
616			6			15			6730681
617			6			16			6730682
618			6			17			6730683
619			6			18			6730684
620			6			19			6730685
621			6			20			6730686
622			6			21			6730687
623			6			22			6730688
624			6			23			6730689
625			6			24			6730690
626			6			25			6730691
627			6			26			6730692
628			6			27			6730693
629			6			28			6730694
630			6			29			6730695
631			6			30			6730696
632			6			31			6730697
633			6			32			6730698
634			6			33			6730699
635			6			34			6730700
636			6			35			6730701
637			6			36			6730702
638			6			37			6730703
639			6			38			6730704
640			6			39			6730705
641			6			40			6730706
642			6			41			6730707
643			6			42			6730708
644			6			43			6730709
645			6			44			6730710
646			6			45			6730711
647			6			46			6730712
648			6			47			6730713
649			6			48			6730714
650			6			49			6730715
651			6			50			6730716
652			6			51			6730717
653			6			52			6730718
654			6			53			6730719
655			6			54			6730720
656			6			55			6730721
657			6			56			6730722
658			6			57			6730723
659			6			58			6730724
660			6			59			6730725
661			6			60			6730726
662			6			61			6730727
663			6			62			6730728
664			6			63			6730729
665			6			64			6730730
666			6			65			6730731
667			6			66			6730732
668			6			67			6730733
669			6			68			6730734
670			6			69			6730735
671			6			70			6730736
672			6			71			6730737
673			6			72			6730738
674			6			73			6730739
675			6			74			6730740
676			6			75			6730741
677			6			76			6730742
678			6			77			6730743
679			6			78			6730744
680			6			79			6730745
681			6			80			6730746
682			6			81			6730747
683			6			82			6730748
684			6			83			6730749
685			6			84			6730750
686			6			85			6730751
687			6			86			6730752
688			6			87			6730753
689			6			88			6730754
690			6			89			6730755
691			6			90			6730756
692			6			91			6730757
693			6			92			6730758
694			6			93			6730759
695			6			94			6730760
696			6			95			6730761
697			6			96			6730762
698			6			97			6730763
699			6			98			6730764
700			6			99			6730765
701			7			0			7540666
702			7			1			7540667
703			7			2			7540668
704			7			3			7540669
705			7			4			7540670
706			7			5			7540671
707			7			6			7540672
708			7			7			7540673
709			7			8			7540674
710			7			9			7540675
711			7			10			7540676
712			7			11			7540677
713			7			12			7540678
714			7			13			7540679
715			7			14			7540680
716			7			15			7540681
717			7			16			7540682
718			7			17			7540683
719			7			18			7540684
720			7			19			7540685
721			7			20			7540686
722			7			21			7540687
723			7			22			7540688
724			7			23			7540689
725			7			24			7540690
726			7			25			7540691
727			7			26			7540692
728			7			27			7540693
729			7			28			7540694
730			7			29			7540695
731			7			30			7540696
732			7			31			7540697
733			7			32			7540698
734			7			33			7540699
735			7			34			7540700
736			7			35			7540701
737			7			36			7540702
738			7			37			7540703
739			7			38			7540704
740			7			39			7540705
741			7			40			7540706
742			7			41			7540707
743			7			42			7540708
744			7			43			7540709
745			7			44			7540710
746			7			45			7540711
747			7			46			7540712
748			7			47			7540713
749			7			48			7540714
750			7			49			7540715
751			7			50			7540716
752			7			51			7540717
753			7			52			7540718
754			7			53			7540719
755			7			54			7540720
756			7			55			7540721
757			7			56			7540722
758			7			57			7540723
759			7			58			7540724
760			7			59			7540725
761			7			60			7540726
762			7			61			7540727
763			7			62			7540728
764			7			63			7540729
765			7			64			7540730
766			7			65			7540731
767			7			66			7540732
768			7			67			7540733
769			7			68			7540734
770			7			69			7540735
771			7			70			7540736
772			7			71			7540737
773			7			72			7540738
774			7			73			7540739
775			7			74			7540740
776			7			75			7540741
777			7			76			7540742
778			7			77			7540743
779			7			78			7540744
780			7			79			7540745
781			7			80			7540746
782			7			81			7540747
783			7			82			7540748
784			7			83			7540749
785			7			84			7540750
786			7			85			7540751
787			7			86			7540752
788			7			87			7540753
789			7			88			7540754
790			7			89			7540755
791			7			90			7540756
792			7			91			7540757
793			7			92			7540758
794			7			93			7540759
795			7			94			7540760
796			7			95			7540761
797			7			96			7540762
798			7			97			7540763
799			7			98			7540764
800			7			99			7540765
801			8			0			8350666
802			8			1			8350667
803			8			2			8350668
804			8			3			8350669
805			8			4			8350670
806			8			5			8350671
807			8			6			8350672
808			8			7			8350673
809			8			8			8350674
810			8			9			8350675
811			8			10			8350676
812			8			11			8350677
813			8			12			8350678
814			8			13			8350679
815			8			14			8350680
816			8			15			8350681
817			8			16			8350682
818			8			17			8350683
819			8			18			8350684
820			8			19			8350685
821			8			20			8350686
822			8			21			8350687
823			8			22			8350688
824			8			23			8350689
825			8			24			8350690
826			8			25			8350691
827			8			26			8350692
828			8			27			8350693
829			8			28			8350694
830			8			29			8350695
831			8			30			8350696
832			8			31			8350697
833			8			32			8350698
834			8			33			8350699
835			8			34			8350700
836			8			35			8350701
837			8			36			8350702
838			8			37			8350703
839			8			38			8350704
840			8			39			8350705
841			8			40			8350706
842			8			41			8350707
843			8			42			8350708
844			8			43			8350709
845			8			44			8350710
846			8			45			8350711
847			8			46			8350712
848			8			47			8350713
849			8			48			8350714
850			8			49			8350715
851			8			50			8350716
852			8			51			8350717
853			8			52			8350718
854			8			53			8350719
855			8			54			8350720
856			8			55			8350721
857			8			56			8350722
858			8			57			8350723
859			8			58			8350724
860			8			59			8350725
861			8			60			8350726
862			8			61			8350727
863			8			62			8350728
864			8			63			8350729
865			8			64			8350730
866			8			65			8350731
867			8			66			8350732
868			8			67			8350733
869			8			68			8350734
870			8			69			8350735
871			8			70			8350736
872			8			71			8350737
873			8			72			8350738
874			8			73			8350739
875			8			74			8350740
876			8			75			8350741
877			8			76			8350742
878			8			77			8350743
879			8			78			8350744
880			8			79			8350745
881			8			80			8350746
882			8			81			8350747
883			8			82			8350748
884			8			83			8350749
885			8			84			8350750
886			8			85			8350751
887			8			86			8350752
888			8			87			8350753
889			8			88			8350754
890			8			89			8350755
891			8			90			8350756
892			8			91			8350757
893			8			92			8350758
894			8			93			8350759
895			8			94			8350760
896			8			95			8350761
897			8			96			8350762
898			8			97			8350763
899			8			98			8350764
900			8			99			8350765
901			9			0			9160666
902			9			1			9160667
903			9			2			9160668
904			9			3			9160669
905			9			4			9160670
906			9			5			9160671
907			9			6			9160672
908			9			7			9160673
909			9			8			9160674
910			9			9			9160675
911			9			10			9160676
912			9			11			9160677
913			9			12			9160678
914			9			13			9160679
915			9			14			9160680
916			9			15			9160681
917			9			16			9160682
918			9			17			9160683
919			9			18			9160684
920			9			19			9160685
921			9			20			9160686
922			9			21			9160687
923			9			22			9160688
924			9			23			9160689
925			9			24			9160690
926			9			25			9160691
927			9			26			9160692
928			9			27			9160693
929			9			28			9160694
930			9			29			9160695
931			9			30			9160696
932			9			31			9160697
933			9			32			9160698
934			9			33			9160699
935			9			34			9160700
936			9			35			9160701
937			9			36			9160702
938			9			37			9160703
939			9			38			9160704
940			9			39			9160705
941			9			40			9160706
942			9			41			9160707
943			9			42			9160708
944			9			43			9160709
945			9			44			9160710
946			9			45			9160711
947			9			46			9160712
948			9			47			9160713
949			9			48			9160714
950			9			49			9160715
951			9			50			9160716
952			9			51			9160717
953			9			52			9160718
954			9			53			9160719
955			9			54			9160720
956			9			55			9160721
957			9			56			9160722
958			9			57			9160723
959			9			58			9160724
960			9			59			9160725
961			9			60			9160726
962			9			61			9160727
963			9			62			9160728
964			9			63			9160729
965			9			64			9160730
966			9			65			9160731
967			9			66			9160732
968			9			67			9160733
969			9			68			9160734
970			9			69			9160735
971			9			70			9160736
972			9			71			9160737
973			9			72			9160738
974			9			73			9160739
975			9			74			9160740
976			9			75			9160741
977			9			76			9160742
978			9			77			9160743
979			9			78			9160744
980			9			79			9160745
981			9			80			9160746
982			9			81			9160747
983			9			82			9160748
984			9			83			9160749
985			9			84			9160750
986			9			85			9160751
987			9			86			9160752
988			9			87			9160753
989			9			88			9160754
990			9			89			9160755
991			9			90			9160756
992			9			91			9160757
993			9			92			9160758
994			9			93			9160759
995			9			94			9160760
996			9			95			9160761
997			9			96			9160762
998			9			97			9160763
999			9			98			9160764
1000			9			99			9160765
1001			10			0			9970666
1002			10			1			9970667
1003			10			2			9970668
1004			10			3			9970669
1005			10			4			9970670
1006			10			5			9970671
1007			10			6			9970672
1008			10			7			9970673
1009			10			8			9970674
1010			10			9			9970675
1011			10			10			9970676
1012			10			11			9970677
1013			10			12			9970678
1014			10			13			9970679
1015			10			14			9970680
1016			10			15			9970681
1017			10			16			9970682
1018			10			17			9970683
1019			10			18			9970684
1020			10			19			9970685
1021			10			20			9970686
1022			10			21			9970687
1023			10			22			9970688
1024			10			23			9970689
1025			10			24			9970690
1026			10			25			9970691
1027			10			26			9970692
1028			10			27			9970693
1029			10			28			9970694
1030			10			29			9970695
1031			10			30			9970696
1032			10			31			9970697
1033			10			32			9970698
1034			10			33			9970699
1035			10			34			9970700
1036			10			35			9970701
1037			10			36			9970702
1038			10			37			9970703
1039			10			38			9970704
1040			10			39			9970705
1041			10			40			9970706
1042			10			41			9970707
1043			10			42			9970708
1044			10			43			9970709
1045			10			44			9970710
1046			10			45			9970711
1047			10			46			9970712
1048			10			47			9970713
1049			10			48			9970714
1050			10			49			9970715
1051			10			50			9970716
1052			10			51			9970717
1053			10			52			9970718
1054			10			53			9970719
1055			10			54			9970720
1056			10			55			9970721
1057			10			56			9970722
1058			10			57			9970723
1059			10			58			9970724
1060			10			59			9970725
1061			10			60			9970726
1062			10			61			9970727
1063			10			62			9970728
1064			10			63			9970729
1065			10			64			9970730
1066			10			65			9970731
1067			10			66			9970732
1068			10			67			9970733
1069			10			68			9970734
1070			10			69			9970735
1071			10			70			9970736
1072			10			71			9970737
1073			10			72			9970738
1074			10			73			9970739
1075			10			74			9970740
1076			10			75			9970741
1077			10			76			9970742
1078			10			77			9970743
1079			10			78			9970744
1080			10			79			9970745
1081			10			80			9970746
1082			10			81			9970747
1083			10			82			9970748
1084			10			83			9970749
1085			10			84			9970750
1086			10			85			9970751
1087			10			86			9970752
1088			10			87			9970753
1089			10			88			9970754
1090			10			89			9970755
1091			10			90			9970756
1092			10			91			9970757
1093			10			92			9970758
1094			10			93			9970759
1095			10			94			9970760
1096			10			95			9970761
1097			10			96			9970762
1098			10			97			9970763
1099			10			98			9970764
1100			10			99			9970765
1101			11			0			10780666
1102			11			1			10780667
1103			11			2			10780668
1104			11			3			10780669
1105			11			4			10780670
1106			11			5			10780671
1107			11			6			10780672
1108			11			7			10780673
1109			11			8			10780674
1110			11			9			10780675
1111			11			10			10780676
1112			11			11			10780677
1113			11			12			10780678
1114			11			13			10780679
1115			11			14			10780680
1116			11			15			10780681
1117			11			16			10780682
1118			11			17			10780683
1119			11			18			10780684
1120			11			19			10780685
1121			11			20			10780686
1122			11			21			10780687
1123			11			22			10780688
1124			11			23			10780689
1125			11			24			10780690
1126			11			25			10780691
1127			11			26			10780692
1128			11			27			10780693
1129			11			28			10780694
1130			11			29			10780695
1131			11			30			10780696
1132			11			31			10780697
1133			11			32			10780698
1134			11			33			10780699
1135			11			34			10780700
1136			11			35			10780701
1137			11			36			10780702
1138			11			37			10780703
1139			11			38			10780704
1140			11			39			10780705
1141			11			40			10780706
1142			11			41			10780707
1143			11			42			10780708
1144			11			43			10780709
1145			11			44			10780710
1146			11			45			10780711
1147			11			46			10780712
1148			11			47			10780713
1149			11			48			10780714
1150			11			49			10780715
1151			11			50			10780716
1152			11			51			10780717
1153			11			52			10780718
1154			11			53			10780719
1155			11			54			10780720
1156			11			55			10780721
1157			11			56			10780722
1158			11			57			10780723
1159			11			58			10780724
1160			11			59			10780725
1161			11			60			10780726
1162			11			61			10780727
1163			11			62			10780728
1164			11			63			10780729
1165			11			64			10780730
1166			11			65			10780731
1167			11			66			10780732
1168			11			67			10780733
1169			11			68			10780734
1170			11			69			10780735
1171			11			70			10780736
1172			11			71			10780737
1173			11			72			10780738
1174			11			73			10780739
1175			11			74			10780740
1176			11			75			10780741
1177			11			76			10780742
1178			11			77			10780743
1179			11			78			10780744
1180			11			79			10780745
1181			11			80			10780746
1182			11			81			10780747
1183			11			82			10780748
1184			11			83			10780749
1185			11			84			10780750
1186			11			85			10780751
1187			11			86			10780752
1188			11			87			10780753
1189			11			88			10780754
1190			11			89			10780755
1191			11			90			10780756
1192			11			91			10780757
1193			11			92			10780758
1194			11			93			10780759
1195			11			94			10780760
1196			11			95			10780761
1197			11			96			10780762
1198			11			97			10780763
1199			11			98			10780764
1200			11			99			10780765
1201			12			0			11590666
1202			12			1			11590667
1203			12			2			11590668
1204			12			3			11590669
1205			12			4			11590670
1206			12			5			11590671
1207			12			6			11590672
1208			12			7			11590673
1209			12			8			11590674
1210			12			9			11590675
1211			12			10			11590676
1212			12			11			11590677
1213			12			12			11590678
1214			12			13			11590679
1215			12			14			11590680
1216			12			15			11590681
1217			12			16			11590682
1218			12			17			11590683
1219			12			18			11590684
1220			12			19			11590685
1221			12			20			11590686
1222			12			21			11590687
1223			12			22			11590688
1224			12			23			11590689
1225			12			24			11590690
1226			12			25			11590691
1227			12			26			11590692
1228			12			27			11590693
1229			12			28			11590694
1230			12			29			11590695
1231			12			30			11590696
1232			12			31			11590697
1233			12			32			11590698
1234			12			33			11590699
1235			12			34			11590700
1236			12			35			11590701
1237			12			36			11590702
1238			12			37			11590703
1239			12			38			11590704
1240			12			39			11590705
1241			12			40			11590706
1242			12			41			11590707
1243			12			42			11590708
1244			12			43			11590709
1245			12			44			11590710
1246			12			45			11590711
1247			12			46			11590712
1248			12			47			11590713
1249			12			48			11590714
1250			12			49			11590715
1251			12			50			11590716
1252			12			51			11590717
1253			12			52			11590718
1254			12			53			11590719
1255			12			54			11590720
1256			12			55			11590721
1257			12			56			11590722
1258			12			57			11590723
1259			12			58			11590724
1260			12			59			11590725
1261			12			60			11590726
1262			12			61			11590727
1263			12			62			11590728
1264			12			63			11590729
1265			12			64			11590730
1266			12			65			11590731
1267			12			66			11590732
1268			12			67			11590733
1269			12			68			11590734
1270			12			69			11590735
1271			12			70			11590736
1272			12			71			11590737
1273			12			72			11590738
1274			12			73			11590739
1275			12			74			11590740
1276			12			75			11590741
1277			12			76			11590742
1278			12			77			11590743
1279			12			78			11590744
1280			12			79			11590745
1281			12			80			11590746
1282			12			81			11590747
1283			12			82			11590748
1284			12			83			11590749
1285			12			84			11590750
1286			12			85			11590751
1287			12			86			11590752
1288			12			87			11590753
1289			12			88			11590754
1290			12			89			11590755
1291			12			90			11590756
1292			12			91			11590757
1293			12			92			11590758
1294			12			93			11590759
1295			12			94			11590760
1296			12			95			11590761
1297			12			96			11590762
1298			12			97			11590763
1299			12			98			11590764
1300			12			99			11590765
1301			13			0			12400666
1302			13			1			12400667
1303			13			2			12400668
1304			13			3			12400669
1305			13			4			12400670
1306			13			5			12400671
1307			13			6			12400672
1308			13			7			12400673
1309			13			8			12400674
1310			13			9			12400675
1311			13			10			12400676
1312			13			11			12400677
1313			13			12			12400678
1314			13			13			12400679
1315			13			14			12400680
1316			13			15			12400681
1317			13			16			12400682
1318			13			17			12400683
1319			13			18			12400684
1320			13			19			12400685
1321			13			20			12400686
1322			13			21			12400687
1323			13			22			12400688
1324			13			23			12400689
1325			13			24			12400690
1326			13			25			12400691
1327			13			26			12400692
1328			13			27			12400693
1329			13			28			12400694
1330			13			29			12400695
1331			13			30			12400696
1332			13			31			12400697
1333			13			32			12400698
1334			13			33			12400699
1335			13			34			12400700
1336			13			35			12400701
1337			13			36			12400702
1338			13			37			12400703
1339			13			38			12400704
1340			13			39			12400705
1341			13			40			12400706
1342			13			41			12400707
1343			13			42			12400708
1344			13			43			12400709
1345			13			44			12400710
1346			13			45			12400711
1347			13			46			12400712
1348			13			47			12400713
1349			13			48			12400714
1350			13			49			12400715
1351			13			50			12400716
1352			13			51			12400717
1353			13			52			12400718
1354			13			53			12400719
1355			13			54			12400720
1356			13			55			12400721
1357			13			56			12400722
1358			13			57			12400723
1359			13			58			12400724
1360			13			59			12400725
